Preço,Condomínio,Área,Quartos,Banheiros,Vagas,Abaixo $,Endereço,Descrição,0,1,2,3,4,Latitude,Longitude
395000,282,65,2,2,1,0,"Avenida do Oratório, 2635 - Parque São Lucas, São Paulo - SP","Apartamento com 2 Quartos à Venda, 65m²",Mobiliado,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.6125431,-46.523685
350000,300,63,2,1,1,0,"Avenida Nossa Senhora da Paz, 340 - Jaragua, São Paulo - SP","Casa de condomínio com 2 Quartos à Venda, 63m²",Quintal,Churrasqueira na varanda,Área de lazer,Armário embutido,Armário embutido no quarto,-23.4413717,-46.7214111
560000,793,85,3,3,1,0,"Rua Doutor Olavo Egídio, 726 - Santana, São Paulo - SP","Apartamento com 3 Quartos à Venda, 85m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.5000922,-46.6186499
920000,0,83,2,2,2,0,"Avenida Caçapava, 210 - Petrópolis, Porto Alegre - RS","Apartamento com 2 Quartos à Venda, 83m²",Mobiliado,Churrasqueira,Elevador,Aceita animais,Ar-condicionado,-30.0424909,-51.1814809
420000,760,115,3,3,1,1,"Rua Bolívia, 387 - São Pedro, Belo Horizonte - MG","Apartamento com 3 Quartos à Venda, 115m²",Aceita animais,Cozinha americana,Salão de festas,Elevador,Portão eletrônico,-19.9552809,-43.9403754
2299000,0,267,5,6,4,0,"Rua Barbosa de Freitas - Meireles, Fortaleza - CE","Apartamento com 5 Quartos à Venda, 267m²",Mobiliado,Churrasqueira,Elevador,Condomínio fechado,Academia,-3.7275818,-38.4945064
380000,330,24,1,1,0,0,"Rua Frei Caneca, 95 - Consolação, São Paulo - SP","Apartamento com Quarto à Venda, 24m²",Mobiliado,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.559038,-46.6588418
385000,710,67,2,2,2,0,"Rua São Francisco de Assis, 373 - Centro, Diadema - SP","Apartamento com 2 Quartos à Venda, 67m²",Piscina,Churrasqueira,Elevador,Academia,Aceita animais,-23.6876887,-46.6288815
332348,0,59,2,2,2,0,"Avenida São Paulo, 828 - Estados, João Pessoa - PB","Apartamento com 2 Quartos à Venda, 59m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-7.1176394,-34.8610139
750000,972,134,3,3,1,0,"Rua Áurea, 302 - Cabo Branco, João Pessoa - PB","Apartamento com 3 Quartos à Venda, 134m²",Piscina,Mobiliado,Elevador,Condomínio fechado,Aceita animais,-7.1420241,-34.8162126
780000,1000,127,3,3,2,0,"Rua Saldanha Marinho, 1453 - Centro, Curitiba - PR","Apartamento com 3 Quartos à Venda, 127m²",Piscina,Churrasqueira,Elevador,Aceita animais,Espaço gourmet,-25.4339169,-49.2852816
1070000,430,186,3,4,2,0,"Bonfim Paulista, Ribeirão Preto - SP","Casa de condomínio com 3 Quartos à Venda, 186m²",,,,,,-21.2938149,-47.84549637272727
520000,365,76,2,2,2,0,"Avenida Professor Pedro Clarismundo Fornari, 1080 - Engordadouro, Jundiaí - SP","Apartamento com 2 Quartos à Venda, 76m²",Piscina,Churrasqueira,Elevador,Academia,Aceita animais,-23.1501577,-46.9267025
320000,277,108,2,1,1,0,"Rua Doutor Carvalho de Mendonça, 825 - Marapé, Santos - SP","Apartamento com 2 Quartos à Venda, 108m²",Aceita animais,,,,,-23.9558079,-46.3475375
830000,0,112,3,3,2,0,"Estrada do Guanumbi, 15 - Freguesia- Jacarepaguá, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 112m²",Piscina,Mobiliado,Elevador,Academia,Aceita animais,-22.9379468,-43.3255283
690000,0,55,1,1,1,0,"Rua do Humaitá, 244 - Humaitá, Rio de Janeiro - RJ","Apartamento com Quarto à Venda, 55m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-22.9589014,-43.200443
465000,527,34,1,1,0,0,"Avenida dos Carinás, 301 - Moema, São Paulo - SP","Apartamento com Quarto à Venda, 34m²",Piscina,Mobiliado,Churrasqueira,Elevador,Academia,-23.6133526,-46.6666826
790000,0,120,3,3,1,0,"Quadra 203, 9 - Sul, Brasília - DF","Apartamento com 3 Quartos à Venda, 120m²",Churrasqueira,Elevador,Condomínio fechado,Academia,Aceita animais,-15.81665745,-47.88876239998757
1200000,774,101,3,2,0,0,"Rua Pompeu Loureiro, 126 - Copacabana, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 101m²",Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,Bicicletário,-22.9754585,-43.1934977
275000,390,68,2,1,1,0,"Avenida Patente, 193 - Jardim Patente, São Paulo - SP","Apartamento com 2 Quartos à Venda, 68m²",Churrasqueira,Condomínio fechado,Aceita animais,Jardim,Playground,-23.6290839,-46.5867412
500000,924,113,3,2,2,0,"Avenida Oceano Pacífico, 888 - Intermares, Cabedelo - PB","Apartamento com 3 Quartos à Venda, 113m²",Piscina,Mobiliado,Elevador,Aceita animais,Salão de festas,-7.0412155,-34.840269
211000,0,40,1,2,1,0,"Praia das Toninhas, Ubatuba - SP","Apartamento com Quarto à Venda, 40m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.486963199999998,-45.07423582454561
980000,915,77,3,2,0,0,"Rua do Catete, 200 - Catete, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 77m²",Aceita animais,Ar-condicionado,Mobiliado,Elevador,Portão eletrônico,-22.9236624,-43.1774741
270000,760,50,1,2,1,0,"Rua Barreto Leme, 1507 - Centro, Campinas - SP","Apartamento com Quarto à Venda, 50m²",Elevador,Aceita animais,Jardim,Bicicletário,Portaria 24h,-22.8996179,-47.0550549
299000,770,65,2,2,0,0,"Rua São Francisco Xavier, 392 - Maracanã, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 65m²",Mobiliado,Elevador,Condomínio fechado,Aceita animais,Bicicletário,-22.908972,-43.2382037
515000,460,40,1,1,1,0,"Avenida Brigadeiro Luís Antônio, 323 - Bela Vista, São Paulo - SP","Apartamento com Quarto à Venda, 40m²",Piscina,Mobiliado,Churrasqueira,Elevador,Academia,-23.5621607,-46.6448282
320000,520,71,3,2,1,0,"Rua Conde D'Eu, 64 - Boa Vista, Recife - PE","Apartamento com 3 Quartos à Venda, 71m²",Portaria 24h,,,,,-8.0524927,-34.8901541
295000,0,67,2,2,5,0,"Itaipuaçú, Maricá - RJ","Casa com 2 Quartos à Venda, 67m²",Churrasqueira,Varanda,Quintal,Área de serviço,Cozinha americana,-22.9623547,-42.9940643
980000,590,114,3,3,2,0,"Meia Praia, Itapema - SC","Apartamento com 3 Quartos à Venda, 114m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-27.128857,-48.6060978
520000,0,106,3,3,2,0,"Avenida Pedro Paulo de Souza, 953 - Goiania 2, Goiânia - GO","Apartamento com 3 Quartos à Venda, 106m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-16.6251647,-49.253729
800000,1600,145,3,2,2,0,"Avenida dos Bandeirantes, 421 - Sion, Belo Horizonte - MG","Apartamento com 3 Quartos à Venda, 145m²",Elevador,Portão eletrônico,,,,-19.9572301,-43.9319731
795000,1640,106,3,2,2,0,"Rua Barão de Mesquita, 715 - Andaraí, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 106m²",Piscina,Mobiliado,Elevador,Condomínio fechado,Academia,-22.9255052,-43.249604
399000,0,100,2,3,2,0,"Mato Grande, Canoas - RS","Sobrado com 2 Quartos à Venda, 100m²",Móvel planejado,Churrasqueira na varanda,Cozinha gourmet,Cozinha grande,Gesso - Sanca - Teto Rebaixado,-29.9289151,-51.1954553
678000,480,100,3,3,2,0,"Rua Professora Isolina Sartore, 255 - Recreio Dos Bandeirantes, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 100m²",Mobiliado,Elevador,Aceita animais,Jardim,Varanda gourmet,-23.01998252,-43.46813792
133000,291,41,2,1,1,0,"Rua Santana, 741 - Olimpica, Esteio - RS","Apartamento com 2 Quartos à Venda, 41m²",Churrasqueira,Condomínio fechado,Aceita animais,Espaço gourmet,Playground,-29.8621231,-51.1523627
185000,160,52,2,1,1,0,"Rua Guarujá, 300 - São José, Canoas - RS","Apartamento com 2 Quartos à Venda, 52m²",Piscina,Mobiliado,Churrasqueira,Condomínio fechado,Aceita animais,-29.880529,-51.1785899
610000,950,82,3,3,2,0,"Rua Conde de Bonfim - Tijuca, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 82m²",Piscina,Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,-22.9242893,-43.2240422
450000,0,62,2,2,1,0,"Rua Belarmino de Matos, 222 - Vicente de Carvalho, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 62m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.8507289,-43.3123595
1950000,2423,177,4,2,1,0,"Rua Joaquim Nabuco - Ipanema, Rio de Janeiro - RJ","Apartamento com 4 Quartos à Venda, 177m²",,,,,,-22.9862574,-43.1922967
970000,450,310,4,5,3,0,"Centro, Boituva - SP","Casa de condomínio com 4 Quartos à Venda, 310m²",,,,,,-23.2843799,-47.6749266
220000,633,69,2,2,1,0,"Estrada Pacheco de Carvalho, 1251 - Maceió, Niterói - RJ","Apartamento com 2 Quartos à Venda, 69m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-22.9125721,-43.0674084
250000,0,205,0,0,0,0,"Rua Victor Kotovis, 450 - Abranches, Curitiba - PR","Lote/Terreno à Venda, 205m²",Churrasqueira,Condomínio fechado,Espaço gourmet,Playground,Salão de festas,-25.3554506,-49.2771557
650000,1300000,135,3,3,3,0,"Rua Mário Rodrigues Fon, 142 - São Miguel Paulista, São Paulo - SP","Apartamento com 3 Quartos à Venda, 135m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.4943946,-46.4475485
325000,250,69,2,2,2,1,"Rua Itajubá - Sagrada Família, Belo Horizonte - MG","Apartamento com 2 Quartos à Venda, 69m²",Mobiliado,Elevador,Aceita animais,Cozinha americana,Acesso para deficientes,-19.9050396,-43.9281248
360000,400,109,3,2,2,0,"Rua Jaci Nogueira, 255 - Floramar, Belo Horizonte - MG","Cobertura com 3 Quartos à Venda, 109m²",,,,,,-19.8382327,-43.9319926
298000,345,53,2,1,1,0,"Rua Comendador Carlo Mário Gardano, 103 - Centro, São Bernardo do Campo - SP","Apartamento com 2 Quartos à Venda, 53m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.7182491,-46.5570759
299000,430,72,2,2,1,0,"Rua Líbero Badaró, 308 - Cidade Ocian, Praia Grande - SP","Apartamento com 2 Quartos à Venda, 72m²",Piscina,Mobiliado,Elevador,Aceita animais,Varanda gourmet,-24.0218596,-46.4727849
375000,300,68,2,2,0,0,"Rua Barão de Ubá, 78 - Bela Vista, Porto Alegre - RS","Apartamento com 2 Quartos à Venda, 68m²",Aceita animais,,,,,-30.0361996,-51.1931593
546000,350,70,2,2,1,0,"Rua Hilda Del Nero Bisquolo, 350 - Jardim Flórida, Jundiaí - SP","Apartamento com 2 Quartos à Venda, 70m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.1931185,-46.9027336
790000,0,250,3,4,4,0,"Avenida Professor Jorge Moysés Betti, 93 - Jardim Santa Rosalia, Sorocaba - SP","Casa com 3 Quartos à Venda, 250m²",Ar-condicionado,Cozinha americana,,,,-23.4846907,-47.4394592
440000,420,62,3,2,1,0,"Vila Guilherme, São Paulo - SP","Apartamento com 3 Quartos à Venda, 62m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.5170972,-46.6079618
250000,600,55,2,1,1,0,"Avenida Presidente Castelo Branco, 12816 - Vila Caicara, Praia Grande - SP","Apartamento com 2 Quartos à Venda, 55m²",Piscina,Churrasqueira,Elevador,Academia,Aceita animais,-24.0525913,-46.5299457
790000,805,114,3,3,2,0,"Praça Pasteur, 59 - Castelanea, Petrópolis - RJ","Apartamento com 3 Quartos à Venda, 114m²",Piscina,Elevador,Condomínio fechado,Academia,Aceita animais,-22.5228445,-43.1830636
3000000,0,660000,4,2,0,0,"Águas Claras, Viamão - RS","Fazenda/Sítio/Chácara com 4 Quartos à Venda, 660000m²",Mobiliado,Lareira,Ar-condicionado,Aceita animais,Cozinha americana,-30.13609655,-50.84903132852462
1749000,1020,82,2,2,1,0,"Rua Casa do Ator, 90 - Vila Olímpia, São Paulo - SP","Apartamento com 2 Quartos à Venda, 82m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.6002116,-46.6760753
240000,312,54,2,1,1,0,"Avenida Sara Zirlis, 222 - Vila Lutecia, Santo André - SP","Apartamento com 2 Quartos à Venda, 54m²",Mobiliado,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.693108,-46.5054401
2690000,2829,181,3,4,2,0,"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ","Cobertura com 3 Quartos à Venda, 181m²",,,,,,-23.0148992,-43.4071863
355000,835,115,3,3,0,0,"Avenida Venezuela, 468 - Enseada, Guarujá - SP","Apartamento com 3 Quartos à Venda, 115m²",Mobiliado,Elevador,Aceita animais,Ar-condicionado,Jardim,-23.9821218,-46.2250291
170000,0,56,2,1,2,0,"Rua Theophilo Zanutto, 121 - Campestre, São Leopoldo - RS","Casa com 2 Quartos à Venda, 56m²",Aceita animais,Jardim,Área de serviço,Lavanderia,Ambientes integrados,-29.7735332,-51.0951684
1400000,1100,198,3,5,3,0,"Rua Piauí, 520 - Santa Paula, São Caetano do Sul - SP","Apartamento com 3 Quartos à Venda, 198m²",Mobiliado,Elevador,Condomínio fechado,Aceita animais,Salão de festas,-23.6190336,-46.5657556
995000,930,95,3,3,1,0,"Avenida Rouxinol, 438 - Moema, São Paulo - SP","Apartamento com 3 Quartos à Venda, 95m²",Piscina,Churrasqueira,Elevador,Academia,Aceita animais,-23.6014088,-46.6729064
820000,550,245,4,5,3,0,"Estrada Pacui, 696 - Vargem Grande, Rio de Janeiro - RJ","Casa de condomínio com 4 Quartos à Venda, 245m²",Piscina privativa,Churrasqueira na varanda,Varanda,Móvel planejado,,-22.9708846125,-43.49398325833333
160000,545,50,2,1,1,0,"Avenida Geremário Dantas, 1093 - Freguesia- Jacarepaguá, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 50m²",Condomínio fechado,Aceita animais,Ar-condicionado,Jardim,Playground,-22.9383857,-43.3487229
1850000,2000,120,3,3,1,0,"Rua Visconde de Pirajá, 287 - Ipanema, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 120m²",Elevador,Aceita animais,Ar-condicionado,Bicicletário,Portaria 24h,-22.9846729,-43.1970133
310000,240,96,2,2,0,0,"Rua da Prata - Jardim Novo Mundo, Goiânia - GO","Casa de condomínio com 2 Quartos à Venda, 96m²",,,,,,-16.6824016,-49.2136966
860000,0,160,3,3,2,0,"Rua Ipê Roxo, 536 - Canto Grande, Bombinhas - SC","Casa com 3 Quartos à Venda, 160m²",Quintal,Closet,Cozinha grande,Isolamento acústico,Isolamento térmico,-27.1902101,-48.5020584
470000,383,196,4,4,0,0,"Rua Nilo Peçanha, 4329 - Pilarzinho, Curitiba - PR","Casa de condomínio com 4 Quartos à Venda, 196m²",,,,,,-25.3863355,-49.2782111
980000,800,270,4,6,3,0,"Avenida das Américas, 19221 - Recreio Dos Bandeirantes, Rio de Janeiro - RJ","Casa de condomínio com 4 Quartos à Venda, 270m²",,,,,,-23.0065464,-43.4353167
700000,900,160,4,4,2,0,"Rua Engenheiro Zoroastro Torres, 255 - Santo Antônio, Belo Horizonte - MG","Apartamento com 4 Quartos à Venda, 160m²",Aceita animais,Jardim,Salão de festas,Elevador,Portão eletrônico,-19.9496609,-43.9474231
1390000,2250,150,4,4,2,0,"Avenida Jurucê, 856 - Moema, São Paulo - SP","Apartamento com 4 Quartos à Venda, 150m²",Elevador,Aceita animais,Jardim,Bicicletário,Portaria 24h,-23.6106027,-46.6597056
350000,600,104,3,3,1,0,"Rua Espírito Santo, 1679 - Centro, Londrina - PR","Apartamento com 3 Quartos à Venda, 104m²",Piscina,Churrasqueira,Elevador,Aceita animais,Área de serviço,-23.3165737,-51.1563813
210000,280,58,2,1,1,0,"Rua Anésia Ruston, 71 - Jardim das Industrias, Jacareí - SP","Apartamento com 2 Quartos à Venda, 58m²",Churrasqueira,Elevador,Condomínio fechado,Aceita animais,Salão de festas,-23.2899118,-45.9490717
320000,400,78,2,2,1,0,"Avenida Coronel Gastão Haslocher Mazeron, 109 - Medianeira, Porto Alegre - RS","Apartamento com 2 Quartos à Venda, 78m²",Churrasqueira,Elevador,Academia,Aceita animais,Ar-condicionado,-30.0602934,-51.2160352
190000,400,89,3,2,2,0,"Rua George Correia Nunes, 750 - Icarai, Caucaia - CE","Apartamento com 3 Quartos à Venda, 89m²",Piscina,Churrasqueira,Condomínio fechado,Varanda,Aceita animais,-3.6720349,-38.6734939
270000,290,49,2,1,1,0,"Avenida Monsenhor Félix, 1059 - Irajá, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 49m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.8360083,-43.326173
280000,0,74,1,1,1,0,"Rua Gregório Pessoa de Oliveira, 85 - Cabo Branco, João Pessoa - PB","Apartamento com Quarto à Venda, 74m²",Piscina,Mobiliado,Elevador,Academia,Aceita animais,-7.1365633,-34.8192411
290000,300,45,2,1,1,0,"Avenida Curió, 860 - Campanário, Diadema - SP","Apartamento com 2 Quartos à Venda, 45m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.6632997,-46.6201453
380000,1000,122,3,3,1,0,"Rua Marechal Deodoro, 865 - Centro, Campinas - SP","Apartamento com 3 Quartos à Venda, 122m²",Elevador,Portão eletrônico,Portaria 24h,,,-22.9001917,-47.059681
450000,750,78,2,2,2,0,"Rua Oswaldo Oliva, 656 - Indaia, Bertioga - SP","Apartamento com 2 Quartos à Venda, 78m²",Piscina,Mobiliado,Churrasqueira,Elevador,Aceita animais,-23.8099595,-46.0608457
370000,216,53,2,1,1,0,"Rua Tiradentes, 181 - Centro, Diadema - SP","Apartamento com 2 Quartos à Venda, 53m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.6881564,-46.6144753
2700000,4090,440,4,7,4,0,"Rua Augusto Tolle - Santana, São Paulo - SP","Cobertura com 4 Quartos à Venda, 440m²",,,,,,-23.4867999,-46.6331869
199000,250,69,2,3,1,0,"Rua José Vicente de Barros, 2670 - Parque Santo Antônio, Taubaté - SP","Apartamento com 2 Quartos à Venda, 69m²",Aceita animais,Ar-condicionado,Condomínio fechado,Portão eletrônico,Portaria 24h,-22.9961284,-45.5579466
1780000,1100,162,3,5,2,0,"Avenida Iguaçu, 2713 - Água Verde, Curitiba - PR","Apartamento com 3 Quartos à Venda, 162m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-25.4491305,-49.2871903
1050000,1142,104,3,3,2,0,"Rua Marechal Raul de Albuquerque, 122 - Charitas, Niterói - RJ","Apartamento com 3 Quartos à Venda, 104m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-22.9236693,-43.0924381
548900,698,132,2,2,2,0,"Rua Catumbi, 131 - Medianeira, Porto Alegre - RS","Cobertura com 2 Quartos à Venda, 132m²",Área de serviço,Móvel planejado,Churrasqueira na varanda,Área de lazer,Armário embutido,-30.07362,-51.2123049
800000,2300,189,4,4,2,0,"Rua França Pinto, 425 - Enseada, Guarujá - SP","Apartamento com 4 Quartos à Venda, 189m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.9877064,-46.2389547
325000,450,62,3,2,1,0,"Rua João Bettega, 644 - Portão, Curitiba - PR","Apartamento com 3 Quartos à Venda, 62m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-25.4748477,-49.300225
550000,649,77,2,2,1,0,"Rua Almirante Alexandrino, 3780 - Santa Teresa, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 77m²",Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,Jardim,-22.9188448,-43.1830497
798000,160,159,2,3,2,0,"Rua João Abbott, 230 - Petrópolis, Porto Alegre - RS","Apartamento com 2 Quartos à Venda, 159m²",Mobiliado,Churrasqueira,Condomínio fechado,Aceita animais,Espaço gourmet,-30.0423531,-51.1880512
1180000,0,167,3,3,2,0,"Rua Mauro Guedes de Oliveira, 131 - Jardim Lindóia, Porto Alegre - RS","Cobertura com 3 Quartos à Venda, 167m²",Armário na cozinha,Piscina privativa,Cozinha gourmet,Vista panorâmica,,-30.0023402,-51.1483576
300000,0,80,3,3,1,1,"Rua Santa Rosa, 50 - São Tomaz, Belo Horizonte - MG","Casa com 3 Quartos à Venda, 80m²",Aceita animais,,,,,-19.8458024,-43.9531183
521000,958,65,2,1,1,0,"Rua Ibituruna, 89 - Maracanã, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 65m²",Piscina,Elevador,Condomínio fechado,Academia,Aceita animais,-22.9131912,-43.220318
183000,250,75,3,2,1,0,"Avenida Engenheiro Agamenon Magalhães Melo, 417 - Tamarineira, Recife - PE","Apartamento com 3 Quartos à Venda, 75m²",Condomínio fechado,Aceita animais,Jardim,Salão de festas,Quadra poliesportiva,-8.0281897,-34.8956714
630000,400,165,3,3,4,0,"Avenida Miguel Damha, 1890 - Village Mirassol II, Mirassol - SP","Casa de condomínio com 3 Quartos à Venda, 165m²",,,,,,-20.822826,-49.4818719
2000000,1100,250,3,4,3,0,"Rua 3000, 444 - Centro, Balneário Camboriú - SC","Apartamento com 3 Quartos à Venda, 250m²",Piscina,Mobiliado,Churrasqueira,Academia,Aceita animais,-26.9990585,-48.6285693
600000,540,80,2,3,2,0,"Avenida Rogaciano Leite, 850 - Guararapes, Fortaleza - CE","Apartamento com 2 Quartos à Venda, 80m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-3.7634786,-38.4944152
560000,504,82,3,3,2,0,"Rua Araraquara - Nova Suíssa, Belo Horizonte - MG","Apartamento com 3 Quartos à Venda, 82m²",Aceita animais,Ar-condicionado,Portão eletrônico,,,-19.9346075,-43.974834
2000000,0,360,4,7,3,0,"Rua Roberto Augusto Morgado - São Francisco, Niterói - RJ","Casa com 4 Quartos à Venda, 360m²",Piscina,Mobiliado,Churrasqueira,Aceita animais,Espaço gourmet,-22.9120218,-43.0844551
550000,650,100,3,3,2,0,"Rua das Dunas, 48 - Foguete, Cabo Frio - RJ","Casa de condomínio com 3 Quartos à Venda, 100m²",,,,,,-22.9029162,-42.03252525449011
350000,480,49,2,1,1,0,"Rua Vergueiro - Vila Firmiano Pinto, São Paulo - SP","Apartamento com 2 Quartos à Venda, 49m²",Churrasqueira,Elevador,Condomínio fechado,Aceita animais,Jardim,-23.5926646,-46.620588
145000,430,41,1,1,0,0,"Rua Francisco Torres - Centro, Curitiba - PR","Apartamento com Quarto à Venda, 41m²",Elevador,Condomínio fechado,Bicicletário,Portaria 24h,Lavanderia,-25.4345452,-49.2596722
3000000,2950,530,4,7,4,0,"Avenida Coronel Joaquim Montenegro, 122 - Aparecida, Santos - SP","Cobertura com 4 Quartos à Venda, 530m²",Churrasqueira na varanda,Escritório,Guarita,Armário embutido,Cozinha grande,-23.9803184,-46.3047981
390000,570,86,2,2,2,0,"Rua Otelo Rodrigues Franco, 543 - Canto do Forte, Praia Grande - SP","Apartamento com 2 Quartos à Venda, 86m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-24.0126067,-46.3970752
630000,750,72,2,2,2,0,"Rua Trifana, 247 - Serra, Belo Horizonte - MG","Apartamento com 2 Quartos à Venda, 72m²",Churrasqueira,Elevador,Academia,Aceita animais,Espaço gourmet,-19.9440231,-43.9193111
1520000,1680,157,4,4,2,0,"Rua Apinajés, 417 - Perdizes, São Paulo - SP","Apartamento com 4 Quartos à Venda, 157m²",Piscina,Churrasqueira,Elevador,Academia,Aceita animais,-23.5369301,-46.679809
297000,450,70,3,2,1,0,"Rua Luiz Anselmo, 1254 - Luís Anselmo, Salvador - BA","Apartamento com 3 Quartos à Venda, 70m²",Churrasqueira,Elevador,Academia,Aceita animais,Ar-condicionado,-12.9750763,-38.4902252
1650000,0,218,3,5,3,0,"Avenida Presidente Vargas, 1133 - Cidade Nova, Franca - SP","Apartamento com 3 Quartos à Venda, 218m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-20.5326527,-47.3966969
398000,260,69,3,2,1,0,"Rua Cabo Braga, 144 - Igra sul, Torres - RS","Apartamento com 3 Quartos à Venda, 69m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-29.3322985,-49.7435867
600000,560,168,3,3,2,0,"Rua Maestro Jacó, 175 - Michel, Criciúma - SC","Apartamento com 3 Quartos à Venda, 168m²",Piscina,Mobiliado,Churrasqueira,Elevador,Academia,-28.6863731,-49.3718992
720000,300,176,3,3,2,0,"Rua Javari, 292 - Cristo Redentor, Porto Alegre - RS","Cobertura com 3 Quartos à Venda, 176m²",,,,,,-30.0080532,-51.1550333
120000,300,45,2,1,1,0,"Rua Herculano Pinheiro, 1095 - Pavuna, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 45m²",Condomínio fechado,Aceita animais,Espaço gourmet,Playground,Quadra poliesportiva,-22.8082398,-43.352461
750000,0,310,5,4,6,0,"Rua Sebastião Caldas, 130 - Anchieta, Rio de Janeiro - RJ","Casa de condomínio com 5 Quartos à Venda, 310m²",,,,,,-22.8295574,-43.4021451
188000,250,45,2,1,1,0,"Rua Rúbia Mara Barbosa, 45 - Diamante, Belo Horizonte - MG","Apartamento com 2 Quartos à Venda, 45m²",Condomínio fechado,Aceita animais,Espaço gourmet,Portaria 24h,Cozinha americana,-19.9905509,-44.0224837
330000,180,75,2,2,2,0,"Rua Acioly Brito, 351 - Mar Grosso, Laguna - SC","Apartamento com 2 Quartos à Venda, 75m²",Mobiliado,Churrasqueira,Aceita animais,Ar-condicionado,Cozinha americana,-28.4816991,-48.7702603
1069000,1182,90,3,3,2,0,"Avenida dos Eucaliptos, 65 - Indianópolis, São Paulo - SP","Apartamento com 3 Quartos à Venda, 90m²",Elevador,Condomínio fechado,Academia,Aceita animais,Jardim,-23.6054166,-46.674857
440000,350,90,2,2,2,0,"Rua Maria de Souza Alves, x - Manacás, Belo Horizonte - MG","Apartamento com 2 Quartos à Venda, 90m²",Churrasqueira,Elevador,Aceita animais,Espaço gourmet,Ar-condicionado,-19.8927149,-43.9976506
880000,1430,114,3,2,1,0,"Estrada da Gávea, 847 - São Conrado, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 114m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Aceita animais,-22.992711,-43.2550018
370000,0,119,2,1,2,0,"Rua Florêncio Antônio Pires, 313 - Jardim das Estrelas, Sorocaba - SP","Casa com 2 Quartos à Venda, 119m²",Mobiliado,Churrasqueira,Aceita animais,Espaço gourmet,Ar-condicionado,-23.4939528,-47.4209132
2500000,866,169,3,3,1,0,"Avenida Rebouças, 1354 - Pinheiros, São Paulo - SP","Apartamento com 3 Quartos à Venda, 169m²",Mobiliado,Elevador,Academia,Aceita animais,Área de serviço,-23.5642407,-46.6780057
3300000,0,95,2,3,2,0,"Avenida Visconde de Albuquerque - Leblon, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 95m²",Piscina,Mobiliado,Elevador,Condomínio fechado,Academia,-22.986614,-43.2295096
