Preço,Condomínio,Área,Quartos,Banheiros,Vagas,Abaixo $,Endereço,Descrição,0,1,2,3,4,Latitude,Longitude
448000,900,98,4,3,2,0,"Estrada do Monteiro, 545 - Campo Grande, Rio de Janeiro - RJ","Apartamento com 4 Quartos à Venda, 98m²",Mobiliado,Churrasqueira,Elevador,Condomínio fechado,Aceita animais,-22.9091373,-43.5659419
1000000,1200,110,3,2,0,0,"Rua Domingos Ferreira, 106 - Copacabana, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 110m²",Aceita animais,Portaria 24h,,,,-22.9721962,-43.1865848
1099000,990,85,3,2,0,0,"Rua Voluntários da Pátria, 61 - Botafogo, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 85m²",Elevador,Condomínio fechado,Aceita animais,Bicicletário,Portaria 24h,-22.9509087,-43.182929
27000,0,15,0,0,2,0,"Rua Barata Ribeiro, 312 - Copacabana, Rio de Janeiro - RJ","Garagem à Venda, 15m²",,,,,,-22.9692945,-43.1867913
3000000,2500,189,3,7,3,0,"Rua Conceição de Monte Alegre, 351 - Brooklin, São Paulo - SP","Apartamento com 3 Quartos à Venda, 189m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.6125689,-46.6931967
470000,0,883,0,0,0,0,"Avenida Comendador Thomaz Fortunato - Chácara Letônia, Americana - SP","Lote/Terreno à Venda, 883m²",Condomínio fechado,Jardim,Playground,Portaria 24h,Frente para o norte,-22.7201603,-47.2816831
725000,0,160,3,1,6,0,"Rua Raul Rangel, 290 A - Centro, Itaguaí - RJ","Casa com 3 Quartos à Venda, 160m²",Aceita animais,Closet,Ar-condicionado,Mobiliado,Lavanderia,-22.8711239,-43.7738711
620000,650,155,3,2,2,0,"Rua Nazaret, 1445 - Barcelona, São Caetano do Sul - SP","Apartamento com 3 Quartos à Venda, 155m²",Churrasqueira,Elevador,Academia,Aceita animais,Espaço gourmet,-23.6249499,-46.5526061
1950000,1300,140,3,4,2,0,"Rua Canário, 644 - Moema, São Paulo - SP","Apartamento com 3 Quartos à Venda, 140m²",Piscina,Mobiliado,Churrasqueira,Elevador,Academia,-23.5993245,-46.665115
880000,0,126,3,3,2,0,"Rua Marcos Bernardino Rodrigues - Ambrósio, Garopaba - SC","Casa com 3 Quartos à Venda, 126m²",Mobiliado,Ar-condicionado,Área de serviço,Armário na cozinha,Armário no banheiro,-28.0302191,-48.6400588
360000,0,51,2,1,1,0,"Rua da Saudade, 321 - Centro, Bertioga - SP","Apartamento com 2 Quartos à Venda, 51m²",Piscina,Salão de festas,Sauna,Portão eletrônico,,-23.8514382,-46.1419666
750000,690,118,3,3,3,0,"Rua Peru, 50 - Pico do Amor, Cuiabá - MT","Apartamento com 3 Quartos à Venda, 118m²",Piscina,Churrasqueira,Academia,Espaço gourmet,Jardim,-15.6130737,-56.0789887
1750000,1347,120,3,3,2,0,"Rua Leite Leal, 135 - Laranjeiras, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 120m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.9366147,-43.18779976646602
1680000,1665,118,2,2,1,0,"Alameda Joaquim Eugênio de Lima, 1452 - Jardim Paulista, São Paulo - SP","Apartamento com 2 Quartos à Venda, 118m²",Closet,Cozinha americana,Portaria 24h,,,-23.5706386,-46.6553073
1190000,838,158,3,5,4,0,"Rua João Gross, 201 - Vila Gonçalves, São Bernardo do Campo - SP","Apartamento com 3 Quartos à Venda, 158m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.7135144,-46.5552691
409000,660,55,2,2,1,0,"Rua Nelson Gama de Oliveira, 550 - Vila Andrade, São Paulo - SP","Apartamento com 2 Quartos à Venda, 55m²",Piscina,Mobiliado,Elevador,Academia,Aceita animais,-23.6295059,-46.7419848
400000,451,67,2,2,2,0,"Rua Henrique Rocha Bloch, 115 - Vila Alati, Jundiaí - SP","Casa de condomínio com 2 Quartos à Venda, 67m²",,,,,,-23.2241486,-46.8798517
335000,130,98,2,1,0,0,"Alameda dos Pintassilgos, 83 - Cabral, Contagem - MG","Apartamento com 2 Quartos à Venda, 98m²",Portão eletrônico,,,,,-19.8781343,-44.0432351
1990000,1600,92,1,2,2,0,"Avenida Lafayete Coutinho, 496 - Comércio, Salvador - BA","Apartamento com Quarto à Venda, 92m²",Piscina,Mobiliado,Condomínio fechado,Academia,Aceita animais,-12.9843872,-38.5210617
290000,375,50,1,1,1,0,"Avenida Desembargador Plínio de Carvalho Pinto, 684 - Enseada, Guarujá - SP","Apartamento com Quarto à Venda, 50m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.9791343,-46.2221595
350000,982,45,1,1,0,0,"Avenida Antônio Justa, 2324 - Meireles, Fortaleza - CE","Flat com Quarto à Venda, 45m²",,,,,,-3.7278576,-38.4940711
450000,843,78,3,2,1,0,"Rua Paulo Silva Araújo, 201 - Méier, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 78m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.8997237,-43.2858449
500000,0,100,3,2,2,0,"Rua Pioneiro Arlindo Pedralli, 1515 - Jardim Santa Helena, Maringá - PR","Casa com 3 Quartos à Venda, 100m²",Ar-condicionado,Mobiliado,Varanda gourmet,,,-23.389439,-51.9580256
425000,330,71,3,2,2,0,"Avenida Francisco das Chagas Oliveira, 2455 - Higienopolis, São José do Rio Preto - SP","Apartamento com 3 Quartos à Venda, 71m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-20.8344494,-49.3922799
990000,400,100,3,2,2,0,"Rua Lauro Linhares, 1600 - Trindade, Florianópolis - SC","Apartamento com 3 Quartos à Venda, 100m²",Mobiliado,Churrasqueira,Elevador,Condomínio fechado,Aceita animais,-27.5796818,-48.5261161
1900000,0,611,4,5,6,0,"Rua Senhora Maria Aparecida Pessutti Milego, 694 - Parque Campolim, Sorocaba - SP","Casa de condomínio com 4 Quartos à Venda, 611m²",,,,,,-23.5294719,-47.4621646
450000,950,88,2,2,1,0,"Avenida Presidente Wilson, 136 - José Menino, Santos - SP","Apartamento com 2 Quartos à Venda, 88m²",Churrasqueira,Elevador,Condomínio fechado,Jardim,Bicicletário,-23.9685537,-46.3532342
332348,0,59,2,2,2,0,"Avenida São Paulo, 828 - Estados, João Pessoa - PB","Apartamento com 2 Quartos à Venda, 59m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-7.1176394,-34.8610139
300000,300,87,3,2,1,0,"Avenida Marechal Rondon, 477 - São Francisco Xavier, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 87m²",Aceita animais,Ar-condicionado,Playground,Salão de festas,Condomínio fechado,-22.9058417,-43.2435769
2190000,650,238,3,4,4,0,"Rua Júlio Cassola, 3105 - Alphaville Nova Esplanada, Votorantim - SP","Casa de condomínio com 3 Quartos à Venda, 238m²",,,,,,-23.5728858,-47.4814271
317000,490,61,2,1,1,0,"Rua Luís Sá, 305 - Portuguesa, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 61m²",Churrasqueira,Condomínio fechado,Varanda,Aceita animais,Espaço gourmet,-22.7960354,-43.2101
185000,40,42,2,1,1,0,"Rua Augustin Luberti, 940 - Fazenda da Juta, São Paulo - SP","Apartamento com 2 Quartos à Venda, 42m²",Aceita animais,Condomínio fechado,Portão eletrônico,Jardim,,-23.6135741,-46.4871712
599000,0,158,3,3,3,0,"Avenida Joaquim Chavasco, 231 - Jardim Mauá, Mauá - SP","Casa com 3 Quartos à Venda, 158m²",Mobiliado,,,,,-23.6683056,-46.4352052
360000,0,57,1,1,1,0,"Avenida Oceânica, 3419 - Ondina, Salvador - BA","Apartamento com Quarto à Venda, 57m²",Piscina,Elevador,Condomínio fechado,Academia,Espaço gourmet,-13.0109408,-38.508057
255000,300,50,2,1,1,0,"Avenida José Mendonça de Campos, 187 - Colubandê, São Gonçalo - RJ","Casa de condomínio com 2 Quartos à Venda, 50m²",,,,,,-22.8286461,-43.0137397
269900,330,54,2,1,1,0,"Rua Niterói, 551 - Parque Industrial Lagoinha, Ribeirão Preto - SP","Apartamento com 2 Quartos à Venda, 54m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-21.1899276,-47.7737741
565000,280,125,3,3,1,0,"Rua Paraguai, 505 - Bacacheri, Curitiba - PR","Apartamento com 3 Quartos à Venda, 125m²",Aceita animais,Varanda gourmet,Portão eletrônico,,,-25.4091508,-49.2367221
160000,337,48,2,1,1,0,"Rua Roberto Stiegert, 125 - São Pedro, Juiz de Fora - MG","Apartamento com 2 Quartos à Venda, 48m²",Aceita animais,Condomínio fechado,Portão eletrônico,Portaria 24h,Bicicletário,-21.7743216,-43.3811085
1400000,1000,350,4,7,2,0,"Avenida Hélio de Castro Vasconcelos - Jardim Petrópolis, Maceió - AL","Casa com 4 Quartos à Venda, 350m²",Piscina,Mobiliado,Varanda,Quintal,Academia,-9.5972742,-35.7378403
980000,0,178,4,3,2,0,"Rua Alcântara, 423 - Nova Granada, Belo Horizonte - MG","Casa com 4 Quartos à Venda, 178m²",Aceita animais,Churrasqueira,Espaço gourmet,Jardim,Lavanderia,-19.9374107,-43.9712444
750000,0,225,2,2,2,0,"Avenida João XXIII, 925 - Vila Formosa, São Paulo - SP","Casa com 2 Quartos à Venda, 225m²",,,,,,-23.5705586,-46.5396688
320000,850,90,3,2,1,0,"Rua Tenente-Coronel Cardoso, 872 - Centro, Campos dos Goytacazes - RJ","Apartamento com 3 Quartos à Venda, 90m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Aceita animais,-21.7587412,-41.3266642
1380000,0,303,3,5,2,0,"Rua Helena Marques de Carvalho, 16 - Jardim Ibiti do Paco, Sorocaba - SP","Casa de condomínio com 3 Quartos à Venda, 303m²",,,,,,-23.4512941,-47.4510801
190000,0,100,2,3,0,0,"Rua do Apolo, 182 - Recife, Recife - PE","Ponto comercial/Loja/Box com 2 Quartos à Venda, 100m²",Ar-condicionado,,,,,-8.0611691,-34.87198348051916
600000,900,83,2,2,1,0,"Rua Barão de Mesquita, 390 - Tijuca, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 83m²",Aceita animais,Elevador,Portão eletrônico,,,-22.9240545,-43.2365207
295000,0,65,2,1,1,0,"Rua 1º de Maio - Aparecida, Santos - SP","Apartamento com 2 Quartos à Venda, 65m²",Aceita animais,Ar-condicionado,Portão eletrônico,Portaria 24h,,-23.9800396,-46.3071886
665000,0,250,3,6,2,0,"Rua Augusto Calheiros, 174 - Jardim Paraventi, Guarulhos - SP","Casa com 3 Quartos à Venda, 250m²",,,,,,-23.4514224,-46.5272494
1600000,0,280,3,5,4,0,"Rua Barra Mansa, 78 - Jardim França, São Paulo - SP","Casa com 3 Quartos à Venda, 280m²",Ar-condicionado,Closet,Varanda gourmet,Churrasqueira,Espaço gourmet,-23.4784584,-46.6119002
600000,740,90,3,2,2,0,"Rua Monsenhor Silva - Madalena, Recife - PE","Apartamento com 3 Quartos à Venda, 90m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-8.0529806,-34.9114138
750000,0,120,3,3,1,0,"Rua Conde de Bonfim, 936 - Tijuca, Rio de Janeiro - RJ","Casa de Vila com 3 Quartos à Venda, 120m²",,,,,,-22.9462967,-43.2555171
1000000,980,133,4,3,2,0,"Avenida Presidente Castelo Branco, 2040 - Boqueirão, Praia Grande - SP","Apartamento com 4 Quartos à Venda, 133m²",Piscina,Mobiliado,Elevador,Condomínio fechado,Academia,-24.0135897,-46.4169403
635000,500000,50,2,1,0,0,"Avenida Nossa Senhora de Copacabana, 661 - Copacabana, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 50m²",Elevador,Condomínio fechado,Aceita animais,Portaria 24h,Acesso para deficientes,-22.966339,-43.1789583
450000,384,94,2,2,0,0,"Avenida Lacerda Franco, 1419 - Cambuci, São Paulo - SP","Apartamento com 2 Quartos à Venda, 94m²",Aceita animais,Cozinha americana,,,,-23.5630406,-46.6223274
850000,817,79,3,3,1,0,"Rua Raul Pompéia, 1061 - Pompeia, São Paulo - SP","Apartamento com 3 Quartos à Venda, 79m²",Churrasqueira,Elevador,Condomínio fechado,Academia,Salão de festas,-23.5308682,-46.6882303
550000,230,132,3,2,1,0,"Rua Lino Armond, 123 - Sao Sebastiao, Barbacena - MG","Apartamento com 3 Quartos à Venda, 132m²",Aceita animais,Varanda fechada com vidro,Elevador,,,-21.2172298,-43.7796623
1200000,990,94,3,2,2,0,"Rua Jeroaquara - Vila Romana, São Paulo - SP","Apartamento com 3 Quartos à Venda, 94m²",Piscina,Mobiliado,Churrasqueira,Varanda,Academia,-23.5252169,-46.702155
430000,200,95,3,2,2,0,"Rua Capitão José Maria, 659 - Jardim Europa, São José do Rio Preto - SP","Apartamento com 3 Quartos à Venda, 95m²",Churrasqueira,Elevador,Condomínio fechado,Aceita animais,Espaço gourmet,-20.821851,-49.3833094
850000,1100,170,3,5,2,0,"Avenida Glaucio Gil - Recreio Dos Bandeirantes, Rio de Janeiro - RJ","Casa de condomínio com 3 Quartos à Venda, 170m²",,,,,,-23.0224306,-43.458171
4900000,0,546,0,6,2,0,"Avenida Maracanã, 572 - Tijuca, Rio de Janeiro - RJ","Prédio/Edifício inteiro à Venda, 546m²",,,,,,-22.9244753,-43.2364518
85000,160,51,2,1,1,0,"Rua Murilo Alvarenga, 65 - Campo Grande, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 51m²",Mobiliado,Condomínio fechado,Aceita animais,Salão de festas,Quadra poliesportiva,-22.8974523,-43.5840916
59000,0,27,0,2,0,0,"Avenida Presidente Vargas, 590 - Centro, Rio de Janeiro - RJ","Sala/Conjunto à Venda, 27m²",Circuito de segurança,Câmera de segurança,Banheiro de serviço,Janela grande,Armário na cozinha,-22.9068102,-43.1957247
495000,366,127,4,4,0,0,"Rua João Antônio Cardoso, 128 - Ouro Preto, Belo Horizonte - MG","Apartamento com 4 Quartos à Venda, 127m²",,,,,,-19.871433,-43.9827289
900000,1800,200,3,4,2,0,"Rua Álvares Cabral, 105 - Vila Belmiro, Santos - SP","Apartamento com 3 Quartos à Venda, 200m²",Churrasqueira,Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,-23.9519191,-46.3431712
1380000,0,170,4,3,2,0,"Rua Aleixo Jorge, 190 - Sumaré, São Paulo - SP","Casa com 4 Quartos à Venda, 170m²",Cozinha americana,Portão eletrônico,Jardim,,,-23.5393317,-46.6882834
350000,727,600,0,0,0,0,Garopaba - SC,"Lote/Terreno à Venda, 600m²",Piscina,Churrasqueira,Condomínio fechado,Academia,Espaço gourmet,-28.0274798,-48.6240197
724900,1150,154,4,3,0,0,"Rua Setúbal, 1548 - Boa Viagem, Recife - PE","Apartamento com 4 Quartos à Venda, 154m²",Mobiliado,Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,-8.14550455,-34.90656831180933
470000,510,50,1,1,1,0,"Rua Acre, 820 - Nossa Senhora das Graças, Manaus - AM","Apartamento com Quarto à Venda, 50m²",Piscina,Mobiliado,Churrasqueira,Elevador,Academia,-3.1051999,-60.021097
749000,850,110,3,3,2,0,"Bela Vista, Porto Alegre - RS","Apartamento com 3 Quartos à Venda, 110m²",Churrasqueira,Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,-30.0353173,-51.1903512
650000,0,165,4,2,4,0,"Rua Edmundo Saporski, 425 - São Cristóvão, São José dos Pinhais - PR","Casa com 4 Quartos à Venda, 165m²",Ar-condicionado,Aceita animais,,,,-25.5298312,-49.1998568
1400000,1176,108,3,2,0,0,"Rua Domingos Ferreira, 102 - Copacabana, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 108m²",Elevador,Bicicletário,Portaria 24h,,,-22.9721962,-43.1865848
690000,650,115,3,5,2,0,"Rua 14, 516 - Jardim Goiás, Goiânia - GO","Apartamento com 3 Quartos à Venda, 115m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-16.7058937,-49.2330604
1870000,930,127,3,3,0,0,"Rua Barão de Jaguaripe, 162 - Ipanema, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 127m²",Aceita animais,Ar-condicionado,Varanda gourmet,,,-22.9813822,-43.2076809
350000,0,120,4,1,0,0,"Rua dos Pintassilgos, 42 - Vila Mathiesen, Americana - SP","Casa com 4 Quartos à Venda, 120m²",Lavanderia,,,,,-22.7698634,-47.3305042
555000,423,118,3,3,1,1,"Rua Pains, 59 - Sion, Belo Horizonte - MG","Apartamento com 3 Quartos à Venda, 118m²",Aceita animais,Portão eletrônico,,,,-19.9552325,-43.9311756
450000,450,95,3,3,0,0,"Rua Pinheiro da Cunha, 116 - Tijuca, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 95m²",,,,,,-22.941024,-43.2490143
2350000,1932,140,4,3,2,0,"Avenida Lúcio Costa - Barra da Tijuca, Rio de Janeiro - RJ","Apartamento com 4 Quartos à Venda, 140m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.0148992,-43.4071863
268000,100,83,2,1,1,0,"Rua Consul Ferdinand Joséf Kunz, 315 - Figueira, Gaspar - SC","Apartamento com 2 Quartos à Venda, 83m²",Aceita animais,Acesso para deficientes,Portão eletrônico,,,-26.908104,-48.9869112
420000,0,140,3,1,2,0,"Rua São Lourenço do Oeste, 58 - Floresta, Joinville - SC","Casa com 3 Quartos à Venda, 140m²",,,,,,-26.3395248,-48.8499457
849000,550,89,3,2,2,0,"Rodovia Virgílio Várzea, 1572 - Saco Grande, Florianópolis - SC","Apartamento com 3 Quartos à Venda, 89m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-27.5439453,-48.4999498
229000,0,33,1,1,0,0,"Rua Bamboré, 427 - Ipiranga, São Paulo - SP","Apartamento com Quarto à Venda, 33m²",Aceita animais,Cozinha americana,Portão eletrônico,,,-23.6039796,-46.6075634
1350000,500,138,3,4,2,0,"Rua Julieta Lins, 360 - Pioneiros, Balneário Camboriú - SC","Apartamento com 3 Quartos à Venda, 138m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-26.9707954,-48.6380391
779000,0,367,3,4,1,0,"Avenida Indaiá, 819 - Planalto, Uberlândia - MG","Prédio/Edifício inteiro com 3 Quartos à Venda, 367m²",,,,,,-18.9376027,-48.3182882
430000,517,70,3,2,1,0,"Rua Professor Heitor Carrilho, 1 - Centro, Niterói - RJ","Apartamento com 3 Quartos à Venda, 70m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-22.8869562,-43.1155242
880000,0,210,3,4,2,0,"Rua do Prado, 1018 - Itauna, Saquarema - RJ","Casa com 3 Quartos à Venda, 210m²",Piscina,Churrasqueira,Espaço gourmet,Jardim,Varanda gourmet,-22.9343206,-42.4658048
850000,0,386,3,3,1,0,"Rua Trajano Amâncio Ferreira, 41 - Jardim dos Comerciários, Belo Horizonte - MG","Ponto comercial/Loja/Box com 3 Quartos à Venda, 386m²",Estacionamento,,,,,-19.7968042,-43.9744035
1150000,1400,125,2,4,2,0,"Rua Severo Penteado, 80 - Cambuí, Campinas - SP","Apartamento com 2 Quartos à Venda, 125m²",,,,,,-22.897425,-47.0544139
380000,538,65,3,1,1,0,"Rua Votorantim, 100 - Vila Nova, Campinas - SP","Apartamento com 3 Quartos à Venda, 65m²",Mobiliado,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.8822543,-47.0674011
300000,0,57,2,2,2,0,"Avenida dos Mananciais, 366 - Taquara, Rio de Janeiro - RJ","Casa de condomínio com 2 Quartos à Venda, 57m²",,,,,,-22.9165935,-43.3818797
205000,0,44,2,1,0,0,"Rua Nelson Bersamim, 47 - Cidade Patriarca, São Paulo - SP","Apartamento com 2 Quartos à Venda, 44m²",Aceita animais,Cozinha americana,Salão de festas,Portão eletrônico,Condomínio fechado,-23.5373721,-46.5098678
220000,223,85,2,1,0,0,"Rua José Paulino, 1168 - Centro, Campinas - SP","Apartamento com 2 Quartos à Venda, 85m²",Aceita animais,Ar-condicionado,Condomínio fechado,Elevador,,-22.9129272,-47.0573401
1750000,2000,159,3,4,2,0,"Alameda Jaú, 585 - Jardim Paulista, São Paulo - SP","Apartamento com 3 Quartos à Venda, 159m²",Elevador,Condomínio fechado,Aceita animais,Jardim,Playground,-23.5678983,-46.6527083
2200000,0,711,0,2,10,0,"Rua Amadeu Natal, 298 - Santa Cândida, Curitiba - PR","Galpão/Depósito/Armazém à Venda, 711m²",Cozinha,Entrada para caminhões,Estacionamento,Portão eletrônico,,-25.3689427,-49.2453722
110000,0,42,0,1,1,0,"Avenida Antônio Carlos Magalhães, 3129 - Caminho Das Árvores, Salvador - BA","Sala/Conjunto à Venda, 42m²",,,,,,-12.9876758,-38.46857305631545
475000,0,156,3,2,2,0,"Rua Gustavo Zoschke, 522 - Estrada das Areias, Indaial - SC","Casa com 3 Quartos à Venda, 156m²",Churrasqueira,Aceita animais,Ar-condicionado,Jardim,Varanda gourmet,-26.9109316,-49.2257693
5900000,0,450,18,4,0,0,"Rua Padre Antônio, 311 - Centro, Curitiba - PR","Casa com 18 Quartos à Venda, 450m²",,,,,,-25.4236738,-49.2638771
3000000,250,325,5,3,2,0,"Morrinhos, Garopaba - SC","Casa com 5 Quartos à Venda, 325m²",Ar-condicionado,Mobiliado,Condomínio fechado,Portão eletrônico,,-28.016811,-48.6279868
300000,500,70,2,1,1,0,"Rua Sueli Aparecida Costa, 500 - Parque Nossa Senhora da Candelária, Itu - SP","Apartamento com 2 Quartos à Venda, 70m²",Churrasqueira,Elevador,Condomínio fechado,Aceita animais,Espaço gourmet,-23.2708084,-47.3115037
150000,351,40,1,1,1,0,"Avenida São Pedro, 292 - Aviação, Praia Grande - SP","Apartamento com Quarto à Venda, 40m²",Aceita animais,Ar-condicionado,Mobiliado,Bicicletário,Portão eletrônico,-24.0167276,-46.4430501
220000,382,57,2,1,1,0,"Avenida Engenheiro Antônio Francisco de Paula Souza, 3007 - Jardim São Vicente, Campinas - SP","Apartamento com 2 Quartos à Venda, 57m²",Piscina,Churrasqueira,Condomínio fechado,Academia,Aceita animais,-22.9259027,-47.0484088
365000,400,133,3,3,0,0,"Rua Castro Alves, 1035 - Rio Branco, Porto Alegre - RS","Apartamento com 3 Quartos à Venda, 133m²",Aceita animais,Closet,,,,-30.0302717,-51.2082038
230000,0,200,2,3,3,0,"Rua José Pedro Alves, 1 - Santa Cruz, Rio de Janeiro - RJ","Casa com 2 Quartos à Venda, 200m²",Aceita animais,Ar-condicionado,Varanda gourmet,Estacionamento,Lavanderia,-22.8873937,-43.678418
695000,450,114,2,3,2,0,"Rua Felicíssimo de Azevedo, 437 - Auxiliadora, Porto Alegre - RS","Apartamento com 2 Quartos à Venda, 114m²",Mobiliado,Elevador,Aceita animais,Ar-condicionado,Área de serviço,-30.0176405,-51.1887017
140000,210,32,1,1,0,0,"Avenida Cristóvão Colombo - Floresta, Porto Alegre - RS","Apartamento com Quarto à Venda, 32m²",Aceita animais,Churrasqueira,Portão eletrônico,Mobiliado,,-30.0180618,-51.201338
1100000,1520,138,3,3,2,0,"Rua Itacuruçá - Tijuca, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 138m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.9344405,-43.2381065
1400000,0,320,2,4,3,0,"Avenida Padre Lourenço, 627 - Vila Dalila, São Paulo - SP","Casa com 2 Quartos à Venda, 320m²",Mobiliado,,,,,-23.5483898,-46.5178728
550000,530,72,3,1,0,0,"Rua Fidélis Papini, 100 - Vila Prudente, São Paulo - SP","Apartamento com 3 Quartos à Venda, 72m²",Condomínio fechado,Aceita animais,Jardim,Salão de festas,Portaria 24h,-23.5823229,-46.581486
950000,700,94,3,3,2,0,"Rua Iporanga, 0 - Água Branca, São Paulo - SP","Apartamento com 3 Quartos à Venda, 94m²",Piscina,Churrasqueira,Condomínio fechado,Academia,Espaço gourmet,-23.5109698,-46.6956175
340000,750,87,3,3,1,0,"Rua Antônio Falcão, 714 - Boa Viagem, Recife - PE","Apartamento com 3 Quartos à Venda, 87m²",Elevador,Aceita animais,Ar-condicionado,Bicicletário,Portaria 24h,-8.113724,-34.8988243
980000,600,5000,2,2,3,0,"Rua do Patrocínio, 001 - Centro, Itu - SP","Casa de condomínio com 2 Quartos à Venda, 5000m²",,,,,,-23.2658603,-47.3005968
590000,0,94,3,2,2,0,"Rua Roberto Simonsen, 493 - Taquaral, Campinas - SP","Apartamento com 3 Quartos à Venda, 94m²",Elevador,Condomínio fechado,Academia,Ar-condicionado,Jardim,-22.8785733,-47.0486468
410000,520,92,3,3,1,0,"Rua Glaziou - Pilares, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 92m²",Elevador,Portão eletrônico,Ar-condicionado,,,-22.8808898,-43.2948367
480000,950,62,2,2,1,0,"Rua Cuminapanema, 50 - Saúde, São Paulo - SP","Apartamento com 2 Quartos à Venda, 62m²",Piscina,Mobiliado,Churrasqueira,Elevador,Salão de festas,-23.6150369,-46.6295757
350000,550,64,2,1,1,0,"Rua Dona Amélia - Andaraí, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 64m²",Elevador,Aceita animais,Ar-condicionado,Playground,Salão de festas,-22.9283199,-43.2545256
174500,0,349,0,0,0,0,"Avenida Alexandre Milani, s/n - Jardim Rosaura, Jundiaí - SP","Lote/Terreno à Venda, 349m²",Frente para o leste,Rua asfaltada,,,,-23.1541442,-46.8496564
325000,500,58,2,1,0,0,"Rua Washington Luiz, 103 - Centro, Petrópolis - RJ","Apartamento com 2 Quartos à Venda, 58m²",Aceita animais,Elevador,Condomínio fechado,Portaria 24h,,-22.5143629,-43.181559
745000,589,90,3,3,2,0,"Rua João Ramalho, 1760 - Centro, Bertioga - SP","Apartamento com 3 Quartos à Venda, 90m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.8387988,-46.1279565
270000,673,82,2,2,1,0,"Rua Ophélia Caccetari Reis, 114 - Aviação, Praia Grande - SP","Apartamento com 2 Quartos à Venda, 82m²",Piscina,Mobiliado,Churrasqueira,Elevador,Aceita animais,-24.0156036,-46.4403064
340000,150,79,2,2,1,0,"Rua Clóvis Antônio Sperandio, 87 - Charqueadas, Caxias do Sul - RS","Apartamento com 2 Quartos à Venda, 79m²",Mobiliado,Churrasqueira,Condomínio fechado,Aceita animais,Ar-condicionado,-29.1816294,-51.2191363
400000,700,70,2,2,1,0,"Alameda São Boaventura, 300 - Fonseca, Niterói - RJ","Apartamento com 2 Quartos à Venda, 70m²",Piscina,Churrasqueira,Elevador,Academia,Aceita animais,-22.881355,-43.0879274
599000,0,150,3,3,3,0,"Afogados, Recife - PE","Casa com 3 Quartos à Venda, 150m²",Aceita animais,Ar-condicionado,Mobiliado,Varanda gourmet,,-8.0755654,-34.9078066
690000,600,69,2,2,2,0,"Rua Professor Cristiano Fischer - Petrópolis, Porto Alegre - RS","Apartamento com 2 Quartos à Venda, 69m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-30.043291,-51.1721256
1900000,200,320,3,5,2,0,"Rua Maria Dulce Leonardo Bicudo, 24 - Jardim Residencial Dona Maria Jose, Indaiatuba - SP","Casa de condomínio com 3 Quartos à Venda, 320m²",,,,,,-23.089335,-47.2345483
570000,0,110,3,3,2,0,"Rua João Francisco de Moura, 111 - Campo Grande, São Paulo - SP","Casa com 3 Quartos à Venda, 110m²",,,,,,-23.6807463,-46.6784764
